RDA label,RDA IRI,pseudo-Turtle,Kiegel syntax
has translator collective agent,http://rdaregistry.info/Elements/e/P20405,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P20405value"" ];
   bf:role <http://id.loc.gov/vocabulary/relators/trl> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20405value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/trl> ] .","contribution >> Contribution > agent >> Agent > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/trl>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/trl>"
has reviser collective agent,http://rdaregistry.info/Elements/e/P20406,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P20406value"" ];
   bf:role [ a bf:Role ;
      rdfs:label ""reviser"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20406value> ;
   bf:role [ a bf:Role ;
      rdfs:label ""reviser"" ] ] . ","contribution >> Contribution > agent >> Agent > rdfs:label ; > role >> Role > rdfs:label=""reviser""
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""reviser"" "
has audio engineer collective agent,http://rdaregistry.info/Elements/e/P20407,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P20407value"" ] ;
   bf:role [ a bf:Role ;
      rdfs:label ""audio engineer"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20407value>  ;
   bf:role [ a bf:Role ;
      rdfs:label ""audio engineer""  ] ] .","contribution >> Contribution > agent >> Agent > rdfs:label ; > role >> Role > rdfs:label=""audio engineer""
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""audio engineer"""
has DJ collective agent,http://rdaregistry.info/Elements/e/P20408,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P20408value"" ] ;
   bf:role [ a bf:Role ;
      rdfs:label ""DJ"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20408value>  ;
   bf:role [ a bf:Role ;
      rdfs:label ""DJ""  ] ] .","contribution >> Contribution > agent >> Agent > rdfs:label ; > role >> Role > rdfs:label=""DJ""
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""DJ"""
has art director collective agent,http://rdaregistry.info/Elements/e/P20409,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P20409value"" ];
   bf:role <http://id.loc.gov/vocabulary/relators/adi> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20409value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/adi> ] .","contribution >> Contribution > agent >> Agent > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/adi>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/adi>"
has performer collective agent,http://rdaregistry.info/Elements/e/P20410,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P20410value"" ];
   bf:role <http://id.loc.gov/vocabulary/relators/prf> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20410value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/prf> ] .","contribution >> Contribution > agent >> Agent > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/prf>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/prf>"
has court reporter collective agent,http://rdaregistry.info/Elements/e/P20411,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P20411value"" ];
   bf:role <http://id.loc.gov/vocabulary/relators/crt> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20411value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/crt> ] .","contribution >> Contribution > agent >> Agent > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/crt>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/crt>"
has software developer collective agent,http://rdaregistry.info/Elements/e/P20412,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P20412value"" ] ;
   bf:role [ a bf:Role ;
      rdfs:label ""software developer"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20412value>  ;
   bf:role [ a bf:Role ;
      rdfs:label ""software developer""  ] ] .","contribution >> Contribution > agent >> Agent > rdfs:label ; > role >> Role > rdfs:label=""software developer""
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""software developer"""
has interviewee collective agent of expression,http://rdaregistry.info/Elements/e/P20413,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P20413value"" ];
   bf:role <http://id.loc.gov/vocabulary/relators/ive> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20413value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/ive> ] .","contribution >> Contribution > agent >> Agent > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/ive>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/ive>"
has restorationist collective agent of expression,http://rdaregistry.info/Elements/e/P20414,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P20414value"" ];
   bf:role <http://id.loc.gov/vocabulary/relators/rsr> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20414value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/rsr> ] .","contribution >> Contribution > agent >> Agent > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/rsr>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/rsr>"
has censor collective agent,http://rdaregistry.info/Elements/e/P20415,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P20415value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/cns> ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20533value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/cns> ] .","contribution >> Contribution > agent >> Agent > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/cns>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/cns>"
has abridger collective agent,http://rdaregistry.info/Elements/e/P20416,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P20value"" ];
   bf:role <http://id.loc.gov/vocabulary/relators/abr>
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/abr> ] .","contribution >> Contribution > agent >> Agent > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/abr>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/abr>"
has recordist collective agent,http://rdaregistry.info/Elements/e/P20417,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P20417value"" ];
   bf:role <http://id.loc.gov/vocabulary/relators/rcd> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20417value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/rcd> ] .","contribution >> Contribution > agent >> Agent > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/rcd>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/rcd>"
has transcriber collective agent,http://rdaregistry.info/Elements/e/P20418,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P20418value"" ];
   bf:role <http://id.loc.gov/vocabulary/relators/trc> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20418value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/trc> ] .","contribution >> Contribution > agent >> Agent > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/trc>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/trc>"
has special effects provider collective agent,http://rdaregistry.info/Elements/e/P20419,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P20419value"" ] ;
   bf:role [ a bf:Role ;
      rdfs:label ""special effects provider"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20419value>  ;
   bf:role [ a bf:Role ;
      rdfs:label ""special effects provider""  ] ] .","contribution >> Contribution > agent >> Agent > rdfs:label ; > role >> Role > rdfs:label=""special effects provider""
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""special effects provider"""
has visual effects provider collective agent,http://rdaregistry.info/Elements/e/P20420,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P20420value"" ] ;
   bf:role [ a bf:Role ;
      rdfs:label ""visual effects provider"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20420value>  ;
   bf:role [ a bf:Role ;
      rdfs:label ""visual effects provider""  ] ] .","contribution >> Contribution > agent >> Agent > rdfs:label ; > role >> Role > rdfs:label=""visual effects provider""
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""visual effects provider"""
has music programmer collective agent,http://rdaregistry.info/Elements/e/P20421,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P20421value"" ] ;
   bf:role [ a bf:Role ;
      rdfs:label ""music programmer"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20421value>  ;
   bf:role [ a bf:Role ;
      rdfs:label ""music programmer""  ] ]  .","contribution >> Contribution > agent >> Agent > rdfs:label ; > role >> Role > rdfs:label=""music programmer""
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""music programmer"""
has onscreen participant collective agent,http://rdaregistry.info/Elements/e/P20422,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P20422value"" ] ;
   bf:role [ a bf:Role ;
      rdfs:label ""onscreen participant"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20422value>  ;
   bf:role [ a bf:Role ;
      rdfs:label ""onscreen participant""  ] ] .","contribution >> Contribution > agent >> Agent > rdfs:label ; > role >> Role > rdfs:label=""onscreen participant""
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""onscreen participant"""
has stage director collective agent,http://rdaregistry.info/Elements/e/P20423,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P20423value"" ];
   bf:role <http://id.loc.gov/vocabulary/relators/sgd> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20423value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/sgd> ] .","contribution >> Contribution > agent >> Agent > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/sgd>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/sgd>"
has arranger collective agent of music,http://rdaregistry.info/Elements/e/P20424,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P20424value"" ];
   bf:role <http://id.loc.gov/vocabulary/relators/arr> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20424value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/arr> ] .","contribution >> Contribution > agent >> Agent > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/arr>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/arr>"
has contributor collective agent to performance,http://rdaregistry.info/Elements/e/P20425,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P20425value"" ];
   bf:role [ a bf:Role ;
      rdfs:label ""contributor to performance"" ] ;
  bf:role <http://id.loc.gov/vocabulary/relators/ctb> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20425value> ;
   bf:role [ a bf:Role ;
      rdfs:label ""contributor to performance"" ] ;
  bf:role <http://id.loc.gov/vocabulary/relators/ctb> ] .","contribution >> Contribution > agent >> Agent > rdfs:label ; > role >> Role > rdfs:label=""contributor to performance"" ; > role=<http://id.loc.gov/vocabulary/relators/ctb>
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""contributor to performance"" ; > role=<http://id.loc.gov/vocabulary/relators/ctb> "
has contributor collective agent to amalgamation,http://rdaregistry.info/Elements/e/P20426,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P20426value"" ];
   bf:role [ a bf:Role ;
      rdfs:label ""contributor to amalgamation"" ] ;
  bf:role <http://id.loc.gov/vocabulary/relators/ctb> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20426value> ;
   bf:role [ a bf:Role ;
      rdfs:label ""contributor to amalgamation"" ] ;
  bf:role <http://id.loc.gov/vocabulary/relators/ctb> ] .","contribution >> Contribution > agent >> Agent > rdfs:label ; > role >> Role > rdfs:label=""contributor to amalgamation"" ; > role=<http://id.loc.gov/vocabulary/relators/ctb>
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""contributor to amalgamation"" ; > role=<http://id.loc.gov/vocabulary/relators/ctb> "
has instrumental conductor collective agent,http://rdaregistry.info/Elements/e/P20427,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P20427value"" ];
   bf:role [ a bf:Role ;
      rdfs:label ""instrumental conductor"" ] ;
  bf:role <http://id.loc.gov/vocabulary/relators/cnd> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20427value> ;
   bf:role [ a bf:Role ;
      rdfs:label ""instrumental conductor"" ] ;
  bf:role <http://id.loc.gov/vocabulary/relators/cnd> ] .","contribution >> Contribution > agent >> Agent > rdfs:label ; > role >> Role > rdfs:label=""instrumental conductor"" ; > role=<http://id.loc.gov/vocabulary/relators/cnd>
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""instrumental conductor"" ; > role=<http://id.loc.gov/vocabulary/relators/cnd> "
has actor collective agent,http://rdaregistry.info/Elements/e/P20428,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P20428value"" ];
   bf:role <http://id.loc.gov/vocabulary/relators/act> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20428value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/act> ] .","contribution >> Contribution > agent >> Agent > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/act>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/act>"
has onscreen presenter collective agent,http://rdaregistry.info/Elements/e/P20429,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P20429value"" ];
   bf:role <http://id.loc.gov/vocabulary/relators/osp> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20429value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/osp> ] .","contribution >> Contribution > agent >> Agent > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/osp>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/osp>"
has dancer collective agent,http://rdaregistry.info/Elements/e/P20430,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P20430value"" ];
   bf:role <http://id.loc.gov/vocabulary/relators/dnc> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20430value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/dnc> ] .","contribution >> Contribution > agent >> Agent > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/dnc>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/dnc>"
